"","id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","startDist","endDist","pass.outcome"
"228174","765f54e6-f239-44a2-a085-f46967b7343d","Vivianne Miedema",0.18874128,"Regular Play",16.933104,0.16611955,"Ground Pass","Right Foot",91.7,27.1,108.4,29.9,31.1014469116792,15.3808322271586,"No goal"
"228876","c9b195e3-1451-475a-b35e-76534be5c2c5","Jordan Nobbs",0.11687421,"From Free Kick",9.264988,-1.8105395,"Ground Pass","Right Foot",106.4,60.2,104.2,51.2,24.3515913237718,19.366982212002,"No goal"
"228912","64fc3e3e-e943-42be-ac86-bda2c5e0648f","Bethany Mead",0.021595586,"Regular Play",16.94963,-0.45837063,"Low Pass","Right Foot",97.8,27.9,113,20.4,25.2833937595411,20.8124962462459,"No goal"
"229103","2a19184a-0cf5-4234-a168-9bc43b220a9d","Danielle van de Donk",0.08194721,"Regular Play",9.167879,-0.8858343,"Ground Pass","Right Foot",100.6,31,106.4,23.9,21.3859767137253,21.0753410411315,"No goal"
"229188","dd07c457-8377-4e7b-b284-81f3c2665027","Jordan Nobbs",0.028576128,"Regular Play",6.1846585,-0.24497867,"Ground Pass","Right Foot",104.8,21.5,110.8,20,23.9434751028333,22.0145406493072,"No goal"
"229863","dfeb4fe5-8c59-41fd-83b0-81d7ab57aa8d","Lucy Graham",0.24690926,"Regular Play",12.801562,1.0652152,"Ground Pass","Right Foot",99.2,27.3,105.4,38.5,24.3706791042022,14.6768525236169,"No goal"
"230044","adf7ae46-2c5c-422b-aba8-07017ddc7606","Hannah Cain",0.119881295,"Regular Play",14.029255,-1.4349476,"Ground Pass","Right Foot",98.2,54.5,100.1,40.6,26.1818639519802,19.9090431713832,"No goal"
"230122","acb40221-1a61-49f4-8556-6a0d0dd975f7","Hannah Cain",0.020125045,"From Throw In",17.947145,0.07249841,"Ground Pass","Left Foot",66.1,16.2,84,17.5,58.9207094322531,42.4529150942547,"No goal"
"230604","2d97c321-c737-4c97-841f-7b424e01c5dd","Jill Scott",0.020374283,"Regular Play",8.30542,-1.6069251,"Ground Pass","Right Foot",76.1,51.9,75.8,43.6,45.4842829997352,44.3463639997689,"No goal"
"230683","8e64e6fb-c687-4ad7-bc57-4fcaac06872e","Chloe Kelly",0.042685043,"From Counter",23.660305,1.092027,"Ground Pass","Right Foot",66.1,5.9,77,26.9,63.7810316630266,44.9511957571765,"No goal"
"230714","0cc00a89-8ce1-49b5-9723-66d9604a9944","Janine Beckie",0.11904841,"From Goal Kick",38.612175,-1.6980424,"High Pass","Right Foot",116.7,69.7,111.8,31.4,29.8827709558535,11.8827606220104,"No goal"
"231033","0091917f-11ea-409f-bce1-b4015e70263d","Tessa Wullaert",0.38145494,"From Counter",27.963547,0.56618065,"High Pass","Left Foot",81.8,24.3,105.4,39.3,41.3004842586622,14.616771189288,"No goal"
"231229","e3b31085-5c17-42dc-8a64-747890e731b6","Janine Beckie",0.06267087,"Regular Play",29.342972,1.1269631,"High Pass","Right Foot",93.4,8.7,106,35.2,41.0761487970817,14.8,"No goal"
"231326","ea94bf2d-a989-40fa-85e8-2baaf28754fa","Caroline Weir",0.08681605,"From Kick Off",63.654774,0.5212895,"High Pass","Left Foot",43.5,23.5,98.7,55.2,78.2591847644735,26.1673460633668,"No goal"
"231332","06047eeb-c09a-4a04-92f8-3e5b0813ff80","Caroline Weir",0.22145244,"From Corner",37.880337,1.6925318,"High Pass","Right Foot",120,0.1,115.4,37.7,39.9,5.14295634824951,"No goal"
"231557","1c62e5e1-6242-4a99-82d2-6130f3740db2","Pauline Bremer",0.045376927,"From Throw In",9.128527,1.141449,"Ground Pass","Right Foot",98.3,20.4,102.1,28.7,29.2412380038876,21.1683726346642,"No goal"
"231884","9144a54b-94f8-4792-a95c-241b5b7ef57d","Simone Magill",0.21602735,"From Throw In",6.7052217,0.30288488,"Low Pass","Right Foot",103.3,38.8,109.7,40.8,16.7430582630534,10.3310212467113,"No goal"
"232063","9d8ca4d4-2f5b-4cb7-ba58-9cf477415211","Aoife Mannion",0.15057158,"Regular Play",12.573384,-0.88114965,"Ground Pass","Right Foot",95.9,49.8,103.9,40.1,26.0163410186752,16.100310556011,"No goal"
"232168","e6da6f9e-acc1-4f67-891b-cf23d285fd46","Demi Stokes",0.04898534,"From Throw In",12.781628,1.815775,"Ground Pass","Left Foot",115.2,5.6,112.1,18,34.7332693537479,23.3754144348287,"No goal"
"232389","699c7cd4-d304-47a9-a231-9dee3cf60763","Caroline Weir",0.22154951,"From Free Kick",34.112316,1.0218301,"High Pass","Left Foot",89.9,7.2,107.7,36.3,44.5179738981908,12.8444540561287,"No goal"
"232430","8b3aea8f-6749-42ae-ac62-67c226f7a8d3","Simone Magill",0.026194733,"From Corner",8.653323,-2.55359,"Ground Pass","Right Foot",116.9,13.7,109.7,8.9,26.4820694055431,32.7612576071188,"No goal"
"232498","399ea4cc-01a4-4d79-9668-f4c114c3a1ef","Elise Hughes",0.016551787,"Regular Play",7.7897367,2.6320004,"Ground Pass","Right Foot",86.8,18.3,80,22.1,39.6627028831874,43.8224828141903,"No goal"
"232948","4b5f2f18-7202-4f2b-843a-9d5c4f6082bf","Elise Hughes",0.04853931,"Regular Play",11.806778,-1.6046816,"Ground Pass","Left Foot",90.9,59.2,90.5,47.4,34.8633044905385,30.4139770500341,"No goal"
"232977","e2d44063-180d-48ba-8979-f96c21acbe32","Lauren Hemp",0.12709948,"From Free Kick",28.784197,1.6473018,"High Pass","Left Foot",117.2,17.8,115,46.5,22.3758798709682,8.20060973342836,"No goal"
"233013","cdffccd2-2a7d-4918-a8c4-f0308a273fc4","Elise Hughes",0.056817263,"From Goal Kick",11.907981,-0.13477129,"Low Pass","Right Foot",95.1,20.3,106.9,18.7,31.7505905456891,25.0059992801727,"No goal"
"233030","f8ad3362-bf49-43f0-a6ab-db31f72d4e51","Jill Scott",0.109074146,"From Goal Kick",35.285267,-1.388408,"High Pass","Right Foot",103.3,72.8,109.7,38.1,36.8066570065797,10.4737767782209,"No goal"
"233057","93014f6d-4774-44b1-be25-cdb6ad69af73","Danielle Turner",0.046818364,"From Corner",39.50557,-1.7309513,"High Pass","Left Foot",120,80,113.7,41,40,6.37887137352682,"No goal"
"233069","1e5d2a9d-710e-4cae-b362-de2827c92281","Keira Walsh",0.37764096,"Regular Play",23.568836,-0.07644647,"Low Pass","Other",65.4,57.6,88.9,55.8,57.3665407707315,34.8833771300888,"No goal"
"233203","5a54eb9b-b03b-40e2-afbc-40d90e0e795a","Bethany England",0.09136589,"Regular Play",9.513149,2.5506747,"Low Pass","Right Foot",120,32.1,112.1,37.4,7.9,8.31685036537271,"Goal"
"233308","6dc5fcff-1a03-4781-8756-a465b5d1234e","So-yun Ji",0.040412113,"Regular Play",11.964113,2.9310832,"Ground Pass","Right Foot",108.8,33.2,97.1,35.7,13.1026714833274,23.3002145912865,"No goal"
"233517","a56571c2-62f4-4be8-a8c8-00cd9d05a969","Erin Cuthbert",0.427443,"From Throw In",39.480755,-1.451468,"High Pass","Right Foot",109.4,79,114.1,39.8,40.4148487563668,5.90338885725818,"Goal"
"233567","af29f329-28f4-45c8-9c7d-b8a8afd8b27e","Guro Reiten",0.028789265,"From Corner",42.8803,-1.815775,"High Pass","Left Foot",120,80,109.6,38.4,40,10.5223571503727,"No goal"
"233708","a4d268b2-7ba1-4862-8692-68b433883488","Guro Reiten",0.14230494,"From Throw In",22.208107,1.5437759,"Ground Pass","Left Foot",108.8,29.9,109.4,52.1,15.0814455540575,16.0863296000051,"No goal"
"233766","4f93cc5d-9978-4684-9031-3dfeb589f364","Francesca Kirby",0.08942449,"Regular Play",19.886175,-1.3734008,"Low Pass","Right Foot",96,54.3,99.9,34.8,27.9372511174596,20.761743664731,"Goal"
"234076","830471c1-ada9-4b21-9f8d-e37b360f10ff","Erin Cuthbert",0.020648198,"From Free Kick",39.9531,-0.7942475,"High Pass","Right Foot",77.7,73.1,105.7,44.6,53.7112651126372,15.0216510410807,"No goal"
"234181","1579d091-1b17-4f30-8128-29b83b0bf099","Bethany England",0.051255755,"From Throw In",16.08633,2.1570747,"Ground Pass","Right Foot",112.7,20.4,103.8,33.8,20.9153054005912,17.3458928856372,"No goal"
"234312","ce1abf2b-a64d-4c88-8647-2e32a7699eb2","Jonna Andersson",0.034343883,"From Corner",15.24336,1.9049944,"Ground Pass","Left Foot",100.3,19.1,95.3,33.5,28.7210724033766,25.5409475157051,"No goal"
"234402","49b66252-c9ba-40cb-ac2e-e0325761431b","Maren Nævdal Mjelde",0.025002122,"From Corner",12.300406,-2.6961248,"Ground Pass","Right Foot",118.2,64,107.1,58.7,24.0674053441579,22.7178344038335,"No goal"
"234524","56d54559-0e32-4320-8223-300d1580f059","Guro Reiten",0.13849637,"From Corner",29.084188,-1.7715634,"High Pass","Left Foot",120,80,114.2,51.5,40,12.879829191414,"No goal"
"234817","bc797b4c-bc1f-4d52-9785-90806855b533","Francesca Kirby",0.1060791,"Regular Play",27.783628,0.4346702,"Ground Pass","Right Foot",89.3,39.6,114.5,51.3,30.7026057526067,12.5674181914982,"No goal"
"235025","bdaf44ee-1666-4c0a-95d1-e6e483bfb785","Erin Cuthbert",0.13884139,"From Throw In",19.131649,1.6283244,"Low Pass","Left Foot",111.4,15.4,110.3,34.5,26.0599309285347,11.1507847257491,"No goal"
"235446","9538b3a4-e8a6-4458-8088-7d2ef7fb8982","Magdalena Ericsson",0.014595376,"From Throw In",13.090837,0.7475784,"Low Pass","Left Foot",73.5,7.6,83.1,16.5,56.6745974842345,43.747685653072,"No goal"
"235470","21a16d1a-5e15-4b69-89c0-51a912a88386","Guro Reiten",0.07033187,"Regular Play",18.023596,-0.6634762,"Ground Pass","Left Foot",85.7,34.9,99.9,23.8,34.6770817687994,25.8156929017991,"No goal"
"235722","0cb12890-b35c-46e9-b532-735fe15a96e9","Erin Cuthbert",0.023056105,"Regular Play",21.800917,1.9564134,"Ground Pass","Right Foot",114.3,1.9,106.1,22.1,38.5240184819808,22.6631860072674,"No goal"
"235779","82405337-f85f-4e05-97e2-533a2c01d065","Jonna Andersson",0.059705727,"From Throw In",11.672618,2.3259008,"Ground Pass","Left Foot",106.1,31.1,98.1,39.6,16.5051507112174,21.9036526634258,"No goal"
"235965","600484c8-eb3a-4e5b-97e3-136e66c7eb10","Jonna Andersson",0.900081,"From Throw In",11.950732,1.4786212,"Ground Pass","Left Foot",115.9,27.2,117,39.1,13.4406101051998,3.13209195267316,"Goal"
"236108","858f919d-1ac0-4673-b286-b47086b1738b","Magdalena Ericsson",0.11542796,"Regular Play",70.62691,0.17073521,"High Pass","Left Foot",35.6,14.5,105.2,26.5,88.1680781235476,20.0322240402807,"No goal"
"236199","af5507ba-9a0f-4e37-a4df-4060c82eb494","Ramona Bachmann",0.21233416,"Regular Play",13.780058,2.0052314,"Low Pass","Left Foot",113.2,16.7,107.4,29.2,24.2720003295979,16.5951800231272,"No goal"
"236316","f6c69aa3-b333-45e0-8256-8e32779dddac","Maren Nævdal Mjelde",0.02332223,"From Throw In",12.332072,-1.4243121,"Low Pass","Right Foot",90.1,42.2,91.9,30,29.9808272067333,29.826330649277,"No goal"
"236323","c3123c06-1971-40b2-b807-e8c64ea06772","Sophie Ingle",0.046820223,"From Corner",7.0611615,-1.784857,"Ground Pass","Left Foot",117.6,28.5,116.1,21.6,11.7477657450257,18.8087745480667,"No goal"
"236861","bf83d22d-64c4-4998-8feb-979f74dac639","Ella Toone",0.035424102,"From Goal Kick",16.371927,-2.6997995,"Ground Pass","Right Foot",105.1,40.9,90.3,33.9,14.9271564606257,30.3199604221378,"No goal"
"236912","f9ea1d11-30d1-4eb3-bd50-75a020915592","Niamh Charles",0.13610668,"From Goal Kick",36.06508,-1.3271626,"High Pass","Right Foot",103.5,77.6,112.2,42.6,41.0610521053711,8.22192191643778,"No goal"
"237408","915f6a5f-1e60-4a73-a9d3-e2959cc2400f","Millie Turner",0.102485865,"From Throw In",32.38904,0.07416712,"Ground Pass","Right Foot",77.2,18.1,109.5,20.5,48.0775415344836,22.1472345903501,"No goal"
"237434","95661692-7c4e-443b-9e11-e0ebe4a8647e","Katie Zelem",0.0090423515,"From Corner",16.668833,1.9134167,"Ground Pass","Right Foot",99,6.2,93.4,21.9,39.7924615976443,32.1740578727645,"No goal"
"237575","aad1a636-e64a-4f81-b7c4-e942e50a7e9a","Melissa Lawley",0.052753896,"From Corner",45.67899,-1.7557409,"High Pass","Right Foot",120,80,111.6,35.1,40,9.72471079261487,"No goal"
"237894","edb51a1d-1718-4cee-9bbb-c1e22f7d819a","Ella Toone",0.07276381,"From Throw In",15.000334,-0.006666568,"Ground Pass","Right Foot",84.5,19.2,99.5,19.1,41.1447445003612,29.2755870991514,"No goal"
"237936","e6e2c632-72dc-41df-9903-02021126ffde","Jessica Sigsworth",0.11646093,"Regular Play",10.623088,-1.8180581,"Ground Pass","Right Foot",106.7,60.7,104.1,50.4,24.6044711383927,18.9992105099133,"No goal"
"238599","7a38a450-aac7-4eca-ab56-2c38c3c0c9e1","Lauren James",0.051467072,"From Corner",20.160357,-0.9332475,"Ground Pass","Left Foot",105.1,75.7,117.1,59.5,38.6846222677694,19.7144616969371,"No goal"
"238708","5c1646e9-48d0-41c6-960d-3b4f6728b928","Katie Zelem",0.27476922,"From Counter",31.607752,-0.78763527,"Ground Pass","Right Foot",84.8,67.8,107.1,45.4,44.85398533018,13.984634424968,"No goal"
"238862","c026c346-8811-4e97-892d-31d576de6ed0","Ella Toone",0.048220847,"From Throw In",29.624315,-0.60298276,"Ground Pass","Right Foot",78.1,28,102.5,11.2,43.584515599006,33.7,"No goal"
"238933","62ccd3d5-de16-43b3-99a9-d862041b4d4a","Jessica Sigsworth",0.43133304,"From Free Kick",9.786726,-1.4375696,"Ground Pass","Right Foot",108.1,56.8,109.4,47.1,20.5876176377938,12.7581346598944,"Goal"
"239128","50359df1-d2f4-429e-adf2-e2e3cece2a72","Jessica Anne Clarke",0.116957925,"Regular Play",8.886507,-1.9032227,"Low Pass","Right Foot",117,50.7,114.1,42.3,11.1126054550677,6.33245607959503,"No goal"
"239333","991d55b9-ae86-41ba-8bee-1ea2db88548c","Hayley Ladd",0.06697862,"Regular Play",31.812733,-1.293792,"High Pass","Right Foot",109,61.5,117.7,30.9,24.1505693514666,9.38616002420585,"No goal"
"239372","cf6a2d26-bc0e-4c52-9902-7aa1dfcad397","Lauren James",0.047225375,"Regular Play",7.8032045,2.603371,"Ground Pass","Right Foot",106.1,41,99.4,45,13.9359247988786,21.1981131235778,"No goal"
"239535","39b38929-e5cf-43db-abba-1324dc6ff9fa","Hayley Ladd",0.104663774,"From Free Kick",32.31857,-1.1500586,"Ground Pass","Right Foot",86.2,44,99.4,14.5,34.035863438438,32.7812446377498,"No goal"
"239558","ba9cc889-13ce-4626-9797-51a7cb6a75d7","Abbie McManus",0.066580564,"Regular Play",19.170029,-0.959643,"Ground Pass","Right Foot",64.7,53,75.7,37.3,56.8074819015946,44.3822036406486,"No goal"
"239571","ff31e4ed-63cc-43bf-a389-fcf2476ec0ee","Lauren James",0.09110747,"Regular Play",15.673225,-1.7894653,"Ground Pass","Left Foot",103.9,53.1,100.5,37.8,20.7562038918488,19.6237101486951,"No goal"
"239591","2997ed53-04a2-4fd2-96b8-fd39cf2c1b62","Leah Galton",0.05424604,"Regular Play",21.840559,1.9955292,"Ground Pass","Left Foot",100.5,22.2,91.5,42.1,26.4024620064114,28.5772636898637,"No goal"
"239720","71f8c62b-1496-41c0-b556-a96f9c311d4c","Jackie Groenen",0.13343176,"Regular Play",2.8653097,-0.51048833,"Ground Pass","Left Foot",113.5,35.9,116,34.5,7.68505042273634,6.80073525436772,"No goal"
"239929","13b50ea3-b69a-4c50-a8f3-85bfd5cd2769","Kirsty Smith",0.06306731,"From Throw In",14.928162,1.7458565,"Ground Pass","Right Foot",108.9,15.9,106.3,30.6,26.5333752093472,16.6147524808527,"No goal"
"239937","3ad8a997-f645-4662-8a6b-3147ac6c81f3","Josie Green",0.05848272,"From Keeper",57.812973,1.0552975,"High Pass","Left Foot",54.1,22.8,82.6,73.1,68.10763540162,49.943668267359,"No goal"
"239983","e0320726-12d5-4753-a611-89f3008ad02a","Jackie Groenen",0.04156846,"Regular Play",6.0539246,2.751884,"Ground Pass","No Touch",106.1,30.9,100.5,33.2,16.6138496441975,20.6516343178936,"No goal"
"240054","df0b6500-9345-4c15-911d-f8c7788af228","Rosella Ayane",0.041259367,"Regular Play",40.125427,1.3034514,"High Pass","Left Foot",100.4,12.7,111,51.4,33.6072908756419,14.5244621242922,"No goal"
"240060","762c0906-a4fc-41aa-863b-54de4ae5ea1c","Rachel Furness",0.03740423,"Regular Play",12.714166,-1.5235873,"Ground Pass","Left Foot",104.6,36,105.2,23.3,15.911002482559,22.3143451618012,"No goal"
"240080","e7246d96-055a-45bb-9619-1f3eee92b4b1","Lauren James",0.017645884,"From Throw In",41.39686,1.1449685,"Ground Pass","Right Foot",69.2,24.9,86.3,62.6,52.9966980103478,40.5764710146163,"No goal"
"240227","f0a827f9-4a65-43d8-ae5c-1eb09bbc0a41","Jackie Groenen",0.090222605,"Regular Play",15.023315,-1.3629572,"Ground Pass","Right Foot",91.9,58.2,95,43.5,33.4790979567849,25.2438111227287,"No goal"
"240333","c3867527-e5be-4a6d-b412-268b309bb63d","Kirsty Hanson",0.07386608,"From Throw In",26.491508,-1.6539376,"High Pass","Left Foot",107.7,69.6,105.5,43.2,32.0538609218921,14.8489056835849,"No goal"
"240407","b663d7f9-a2c3-444c-b808-6ffd5c715a43","Leah Galton",0.024135988,"Regular Play",12.899612,2.6224465,"Ground Pass","Left Foot",110.3,16.2,99.1,22.6,25.7007781983348,27.1950363117978,"No goal"
"240442","bec88afa-6290-4efe-aafe-27e3ae4cc615","Katie Zelem",0.026327493,"From Corner",15.24336,-2.2352917,"Ground Pass","Right Foot",100.5,56.3,91.1,44.3,25.4153496926562,29.2181450472134,"No goal"
"240482","b7090be6-b26b-43f5-999b-3d9ad0907322","Katie Zelem",0.03833171,"From Corner",23.440136,0.44075084,"Ground Pass","Right Foot",90.5,19.8,111.7,29.8,35.7531816766005,13.1502851680106,"No goal"
"240622","ae20332e-5987-40bc-877d-e5a5362cb7e4","Kit Graham",0.019607622,"Regular Play",11.943618,-1.7731179,"High Pass","Head",99.8,49.5,97.4,37.8,22.3224102641269,22.706827167176,"No goal"
"240655","4a726b1a-8168-4911-b691-9d114cd74de3","Kirsty Smith",0.015213698,"From Throw In",14.91878,1.3063079,"Low Pass","Right Foot",83.3,12.6,87.2,27,45.8001091701756,35.2822901751006,"No goal"
"240710","a8902780-b47c-4672-ba30-e426bc2d79be","Leah Galton",0.028146164,"From Throw In",9.775479,2.604682,"Ground Pass","Left Foot",105,28.2,96.6,33.2,19.0850727009357,24.3680118187759,"No goal"
"240777","2f5f502e-1b28-4194-8b2d-08cab94d0036","Jackie Groenen",0.067521214,"Regular Play",22.443707,-1.6332152,"High Pass","Right Foot",111,57,109.6,34.6,19.2353840616713,11.7183616602322,"No goal"
"240854","bb4dc862-dc6a-4af4-ba84-02646d5ac482","Ria Percival",0.04665002,"From Corner",37.114014,1.9257827,"High Pass","Right Foot",120,0.1,107.1,34.9,39.9,13.8715536260363,"No goal"
"240867","453b1d4e-2e5f-462d-9862-1e991bf9ac30","Kirsty Hanson",0.022122076,"Regular Play",41.557793,-1.1308256,"Low Pass","Left Foot",81.4,56.3,99.1,18.7,41.9004773242501,29.8412466227536,"No goal"
"241042","ba32b26a-927f-439e-9966-4a5165641bf9","Kit Graham",0.028056163,"From Corner",36.25479,-2.141968,"Ground Pass","Left Foot",120,80,100.4,49.5,40,21.7809549836549,"No goal"
"241316","de97b8a1-a27c-4060-963a-1719b3fd6e00","Katie Zelem",0.03548042,"Regular Play",11.901681,-0.6603063,"Ground Pass","Right Foot",57.2,40.4,66.6,33.1,62.8012738724303,53.8439411633287,"No goal"
"241359","a6056016-711b-4f74-9411-0be80d1523ae","Hannah Godfrey",0.21915096,"From Corner",8.323461,-0.95613337,"High Pass","Other",107.1,44.4,111.9,37.6,13.6297468795279,8.44807670419723,"No goal"
"241417","200dabf3-6613-4b7f-bed2-9263a77b9e97","Kit Graham",0.016660236,"Regular Play",15.550241,1.8376124,"Ground Pass","Right Foot",95.2,17.7,91.1,32.7,33.3516116552109,29.8077171215778,"No goal"
"241541","b01aed48-e18b-4ff8-8ec4-43e3e3cd608d","Ashleigh Neville",0.049407896,"Regular Play",29.567719,-0.8596022,"Ground Pass","Right Foot",81.9,33.5,101.2,11.1,38.6504851198533,34.4768037961758,"No goal"
"241705","527c02d8-6c0b-4a2f-a2bf-0b20c71ff26f","Rosella Ayane",0.038370013,"From Throw In",10.785639,-1.8720219,"Low Pass","Other",84,80,80.8,69.7,53.8144961882948,49.1805856004176,"No goal"
"241827","e5d0c5e2-bf13-4711-b0c7-d7c8e6869eda","Jessica Sigsworth",0.29286382,"Regular Play",21.758905,-1.1544385,"Low Pass","Right Foot",97,50.4,105.8,30.5,25.2420284446397,17.0847885559055,"No goal"
"242097","6614029d-8e9d-4e43-8107-c5579c68097e","Leah Galton",0.10139321,"From Free Kick",15.474172,2.0257735,"Ground Pass","Left Foot",116.7,19.6,109.9,33.5,20.6651881191534,12.0108284476967,"No goal"
"242267","a9dcc021-4084-4f21-a026-bbc8dfe176b6","Leah Galton",0.15833093,"From Keeper",29.841248,1.0786706,"High Pass","Left Foot",98.1,12.6,112.2,38.9,35.0766303968896,7.87718223732319,"Goal"
"242275","5ac78ffa-ed47-4cd8-8ccb-12da59667f2c","Kit Graham",0.009275179,"From Kick Off",15.666844,1.1499796,"Ground Pass","Left Foot",68.4,40.6,74.8,54.9,51.6034882541868,47.5925414324556,"No goal"
"242563","f9efb549-e41f-49dc-a502-f6eb7cc1b243","Guro Reiten",0.07332966,"From Throw In",28.195389,1.0388924,"High Pass","Other",96.6,0.1,110.9,24.4,46.2554861611031,18.0601771862847,"No goal"
"242720","48d9009c-9903-4002-b323-4770046c3f7a","Vivianne Miedema",0.22387582,"Regular Play",18.195055,-0.6841827,"Ground Pass","Right Foot",92.2,59.6,106.3,48.1,34.0147027033899,15.9154013458662,"Goal"
"243270","b7a9f39e-d56b-45c7-8abb-5bf271aef0b7","Guro Reiten",0.12747821,"Regular Play",33.443085,1.0375562,"High Pass","Right Foot",92.8,15.2,109.8,44,36.8086946250475,10.9562767398419,"No goal"
"243284","ee51a5b2-3886-4b0c-af75-00a462865a68","Erin Cuthbert",0.06516817,"Regular Play",11.792371,-0.8814869,"Ground Pass","Right Foot",84.4,61.3,91.9,52.2,41.4855396493766,30.6341312917471,"No goal"
"243670","e915ba8b-79db-430e-b611-969f304c0b35","Erin Cuthbert",0.03788339,"Regular Play",12.647924,0.9937582,"Ground Pass","Right Foot",98.5,41.9,105.4,52.5,21.5837902139545,19.220041623264,"No goal"
"243768","930dd672-930f-4f24-89d3-f7817caefc4a","Danielle van de Donk",0.033243172,"From Throw In",12.888755,2.4110844,"Ground Pass","Left Foot",108.7,23.4,99.1,32,20.0810856280232,22.3787845961303,"No goal"
"243886","b4574cdc-3d2a-492e-89a2-658db5bd934c","Magdalena Ericsson",0.037880868,"From Counter",33.118275,0.033220403,"Ground Pass","Right Foot",55.5,17.6,88.6,18.7,68.2789132895362,37.9427199868433,"No goal"
"244077","e7a58745-1408-4328-9ebb-081e26f2e005","Jill Roord",0.06506392,"From Free Kick",8.628442,1.48958,"Ground Pass","Left Foot",107.2,36,107.9,44.6,13.4104436913922,12.9448831589937,"No goal"
"244139","ba5289a8-1f7d-4e26-a931-003e5cb628f0","Jonna Andersson",0.01621914,"Regular Play",11.738825,0.77335054,"Ground Pass","Left Foot",74,2.6,82.4,10.8,59.2854113589507,47.60672221441,"No goal"
